att_current,att_avg_4w,att_total_drop,att_slope,ia_latest,ia_avg,has_ia_data,backlog_current,backlog_growing,fee_outstanding,weeks_tracked,Family_Income,HighSchool_Grade,Home_Location,Dropout
45.71,45.3,-0.44,-0.227,23.45,26.13,1,0,0,1,5,18000,86.2,Urban,1
89.05,91.33,7.73,-3.866,11.88,12.03,1,0,0,1,3,5000,94.0,Urban,1
97.86,91.49,-17.8,2.003,24.84,27.8,1,1,0,0,8,18000,89.0,Semi-Urban,0
28.84,34.95,25.66,-2.176,16.94,10.54,1,1,0,1,14,5000,80.5,Rural,1
70.27,69.29,12.59,-1.066,14.94,19.4,1,0,0,0,16,50000,92.1,Urban,0
92.55,92.46,-6.56,0.573,33.43,32.66,1,1,0,0,16,10000,69.8,Semi-Urban,0
69.44,70.88,17.98,-3.464,25.82,27.77,1,2,0,1,6,30000,76.1,Semi-Urban,1
30.7,33.87,33.37,-4.165,20.44,21.9,1,0,0,0,9,30000,66.9,Rural,1
95.14,93.92,-2.44,2.442,0.0,0.0,0,0,0,1,2,10000,61.6,Urban,0
59.07,57.7,-15.05,1.972,39.15,37.78,1,0,0,0,10,50000,57.2,Semi-Urban,0
100.0,100.0,-18.08,0.892,30.29,31.15,1,0,0,0,16,75000,69.4,Urban,0
67.32,66.9,-0.83,0.831,0.0,0.0,0,0,0,0,2,75000,77.0,Urban,0
79.65,80.37,-5.11,1.402,30.17,28.72,1,0,0,0,7,30000,89.5,Semi-Urban,0
26.13,30.95,50.14,-3.557,15.41,11.14,1,0,0,1,15,50000,62.6,Rural,1
37.88,41.72,13.29,-2.414,23.01,26.96,1,0,0,0,6,10000,43.8,Urban,1
53.28,49.66,-11.32,2.543,20.98,15.71,1,4,0,0,5,50000,91.2,Rural,0
39.98,40.88,10.97,-1.425,26.35,26.2,1,2,1,0,8,5000,44.0,Rural,1
100.0,99.58,-17.65,2.245,26.91,27.54,1,3,0,1,12,10000,86.7,Semi-Urban,0
100.0,95.91,-37.38,2.669,28.28,26.19,1,0,0,1,14,75000,54.0,Rural,0
97.38,95.71,-12.78,2.011,36.41,36.25,1,1,0,1,8,50000,67.9,Urban,0
100.0,100.0,-19.21,1.911,37.52,40.0,1,4,0,1,13,75000,46.6,Urban,0
100.0,97.08,-24.92,1.78,22.46,26.75,1,3,0,0,16,50000,78.2,Rural,0
31.4,38.54,51.75,-4.051,14.6,17.41,1,3,1,0,13,30000,64.7,Urban,1
100.0,100.0,-14.8,1.076,32.09,28.35,1,3,0,1,16,50000,55.7,Urban,0
20.0,25.12,41.66,-2.631,23.67,20.97,1,0,0,1,16,5000,86.1,Semi-Urban,1
70.4,73.75,6.71,-6.714,0.0,0.0,0,0,0,1,2,10000,51.3,Semi-Urban,1
62.5,64.65,2.84,-1.421,14.02,15.07,1,0,0,0,3,75000,51.3,Urban,0
52.4,59.81,21.36,-3.443,21.13,21.4,1,0,0,0,7,30000,77.9,Semi-Urban,1
72.44,69.02,-13.68,1.944,29.94,27.0,1,2,0,1,8,30000,94.4,Urban,0
44.53,42.95,-3.15,3.146,0.0,0.0,0,0,0,0,2,30000,44.0,Urban,0
20.0,20.0,16.38,-1.261,23.29,22.5,1,1,1,0,13,75000,70.7,Rural,0
48.56,47.11,-10.26,1.179,31.0,29.47,1,0,0,0,10,10000,45.6,Rural,0
92.38,90.15,-10.48,0.545,18.55,22.75,1,1,0,0,14,30000,46.0,Rural,0
20.0,21.14,24.88,-2.673,29.76,26.6,1,0,0,1,12,50000,44.4,Urban,1
89.51,87.29,-10.48,1.297,21.54,26.75,1,0,0,0,8,10000,60.6,Rural,0
75.19,74.38,-19.81,2.669,27.54,29.83,1,1,0,1,9,75000,90.7,Urban,0
89.19,83.98,-17.0,2.663,34.42,32.02,1,2,0,0,8,5000,69.0,Rural,0
81.34,79.73,-5.51,0.457,29.22,36.08,1,3,0,0,10,75000,41.1,Urban,0
100.0,94.45,-12.47,2.363,27.8,26.33,1,2,0,0,6,18000,83.8,Semi-Urban,0
24.92,28.48,16.83,-2.714,30.68,28.57,1,3,0,0,7,18000,75.3,Semi-Urban,1
59.05,57.35,-7.36,1.575,32.22,31.22,1,0,0,0,5,5000,90.4,Semi-Urban,0
71.92,67.56,-23.32,2.215,40.0,36.68,1,0,0,0,11,75000,88.3,Urban,0
100.0,99.2,-27.3,1.914,15.91,27.02,1,1,0,0,16,10000,90.3,Semi-Urban,0
100.0,97.88,-41.56,2.82,32.55,34.43,1,0,0,0,16,10000,59.3,Semi-Urban,0
63.19,67.66,25.28,-3.716,21.64,25.43,1,0,0,1,8,10000,59.2,Urban,1
56.42,59.81,18.29,-1.558,25.99,29.74,1,0,0,1,11,10000,41.1,Urban,1
98.42,95.7,-23.64,2.91,23.24,28.62,1,2,0,0,9,18000,73.6,Urban,0
20.0,20.0,16.57,-1.476,13.62,15.03,1,0,0,0,14,10000,95.8,Rural,1
77.77,78.62,-10.95,2.088,40.0,40.0,1,0,0,1,6,5000,59.8,Urban,0
32.14,36.01,15.12,-2.569,23.34,23.39,1,3,1,1,6,18000,48.9,Rural,1
60.13,64.84,11.25,-3.639,19.74,17.11,1,0,0,1,4,30000,45.4,Urban,1
62.32,61.72,-5.59,0.762,24.53,23.11,1,0,0,0,6,30000,64.5,Semi-Urban,0
31.33,37.8,44.02,-3.115,19.6,19.47,1,0,0,0,15,10000,93.9,Rural,1
57.01,57.27,21.82,-1.731,25.35,21.81,1,2,0,0,13,5000,86.7,Semi-Urban,1
89.55,90.65,2.18,-2.183,0.0,0.0,0,0,0,0,2,30000,68.7,Semi-Urban,0
47.27,42.51,-7.55,2.484,30.37,36.57,1,0,0,1,4,5000,62.6,Semi-Urban,0
90.65,82.61,-38.13,2.4,23.02,22.8,1,2,0,1,15,5000,66.6,Semi-Urban,0
54.27,56.67,4.82,-4.815,0.0,0.0,0,0,0,1,2,30000,61.1,Rural,1
39.76,44.39,9.29,-4.643,25.15,23.6,1,0,0,0,3,30000,72.5,Rural,1
87.56,85.09,-3.39,0.988,24.19,25.59,1,1,0,1,4,5000,76.5,Urban,0
73.45,74.8,2.69,-2.694,0.0,0.0,0,1,0,1,2,5000,86.6,Semi-Urban,1
100.0,99.91,-4.95,0.585,37.99,37.25,1,1,0,0,12,5000,49.1,Urban,0
57.79,57.05,-2.39,0.182,38.08,38.83,1,0,0,0,11,30000,42.2,Rural,0
95.56,92.14,-5.13,1.64,39.02,36.66,1,4,0,1,5,30000,67.7,Urban,0
100.0,100.0,-5.67,0.685,19.06,25.28,1,0,0,1,8,75000,72.4,Semi-Urban,0
75.87,76.66,13.35,-2.552,11.6,17.6,1,0,0,1,6,75000,86.7,Urban,1
42.65,50.72,38.93,-3.584,19.15,18.48,1,0,0,0,11,30000,97.1,Semi-Urban,1
21.86,29.49,45.91,-4.131,17.46,20.29,1,0,0,1,12,18000,55.7,Semi-Urban,1
59.6,57.87,-15.49,1.667,31.33,30.33,1,0,0,0,10,75000,57.8,Semi-Urban,0
20.0,21.72,35.68,-2.721,17.24,14.28,1,2,1,0,16,50000,80.4,Rural,1
20.68,26.3,17.07,-1.655,33.3,30.76,1,0,0,1,10,10000,83.3,Urban,1
61.79,60.45,-12.42,0.827,21.99,20.42,1,0,0,1,15,18000,46.1,Semi-Urban,0
100.0,99.53,-10.81,1.134,40.0,33.07,1,1,0,1,10,10000,85.0,Rural,0
20.0,20.0,12.42,-1.396,13.81,18.87,1,0,0,1,11,18000,77.9,Urban,1
29.02,32.57,15.94,-2.336,19.52,10.08,1,0,0,0,7,30000,89.4,Urban,1
52.46,51.12,-4.21,1.265,23.65,21.59,1,0,0,0,4,30000,92.8,Semi-Urban,0
30.75,34.61,15.71,-3.162,22.24,22.57,1,0,0,1,7,30000,87.9,Rural,1
38.19,45.54,13.56,-3.255,26.75,25.27,1,3,1,0,5,50000,50.1,Rural,1
90.07,89.36,-2.38,0.734,33.23,40.0,1,2,0,0,4,5000,51.2,Urban,0
20.0,22.47,27.61,-2.713,18.67,10.59,1,1,0,0,11,18000,78.1,Semi-Urban,1
52.85,49.91,-6.03,2.028,19.34,23.67,1,2,0,1,4,50000,64.8,Semi-Urban,0
70.15,65.42,-17.32,1.309,29.49,30.19,1,2,0,1,14,30000,57.4,Rural,0
50.1,55.89,10.89,-3.455,20.45,17.0,1,0,0,0,4,30000,89.3,Rural,0
75.7,70.13,-23.87,1.922,32.29,32.81,1,0,0,1,12,30000,46.0,Semi-Urban,0
29.04,38.99,17.66,-3.074,21.98,26.55,1,0,0,1,6,18000,81.1,Semi-Urban,1
98.97,97.81,-7.0,1.298,25.5,28.47,1,0,0,0,6,10000,81.8,Semi-Urban,0
32.39,39.32,13.82,-4.308,25.51,26.98,1,0,0,0,4,50000,55.9,Rural,1
20.0,21.05,20.67,-2.248,11.2,14.8,1,0,0,1,10,30000,69.0,Urban,1
100.0,100.0,-18.24,1.276,33.15,33.31,1,3,0,0,15,30000,74.5,Semi-Urban,0
39.66,41.44,16.67,-1.292,27.28,24.44,1,2,0,0,12,18000,88.2,Rural,1
45.1,45.16,0.11,-0.105,0.0,0.0,0,4,1,1,2,10000,48.5,Semi-Urban,1
38.43,40.68,1.26,-0.632,25.59,29.59,1,0,0,1,3,18000,54.8,Urban,1
53.62,57.01,14.47,-1.518,20.43,21.0,1,0,0,1,14,30000,66.1,Rural,1
100.0,99.71,-8.67,1.255,23.77,21.52,1,2,0,0,11,30000,92.5,Semi-Urban,0
68.41,65.87,-12.47,0.688,25.27,29.94,1,1,0,0,15,5000,52.9,Urban,0
74.0,76.99,18.61,-1.49,25.39,23.01,1,2,1,0,11,10000,93.3,Urban,0
65.23,71.12,17.42,-2.692,15.09,15.21,1,0,0,1,6,10000,49.9,Rural,1
43.68,50.33,43.6,-3.237,22.33,27.44,1,2,0,0,14,30000,74.7,Rural,1
20.0,20.0,21.41,-1.658,16.87,18.88,1,0,0,0,15,5000,72.4,Rural,1
20.0,22.46,24.8,-2.386,16.47,15.67,1,0,0,1,12,50000,56.5,Rural,1
53.3,48.94,-15.29,2.41,23.64,18.65,1,1,0,0,7,50000,63.2,Urban,0
77.31,76.99,-0.46,0.229,30.0,31.29,1,0,0,0,3,75000,91.5,Semi-Urban,0
46.48,47.17,1.37,-0.684,6.3,8.09,1,2,0,1,3,10000,50.0,Rural,1
29.09,30.43,4.48,-0.659,17.63,19.26,1,0,0,1,6,30000,80.6,Urban,1
88.67,86.17,-22.34,2.128,22.58,29.91,1,0,0,0,13,30000,61.6,Semi-Urban,0
100.0,99.52,-15.24,1.562,25.28,25.55,1,2,0,0,11,5000,80.1,Rural,0
41.22,48.88,31.79,-2.556,24.84,25.41,1,3,0,0,12,30000,75.5,Urban,1
57.78,57.6,-0.71,0.147,35.88,33.95,1,1,0,0,4,50000,48.2,Rural,0
92.79,93.4,-9.59,1.942,31.71,33.05,1,0,0,0,7,10000,85.1,Semi-Urban,0
100.0,100.0,-18.12,2.019,27.43,31.93,1,0,0,1,11,50000,63.5,Rural,0
67.09,65.86,-9.05,0.79,28.57,30.69,1,0,0,0,8,18000,56.6,Rural,0
82.4,80.01,-4.78,4.775,0.0,0.0,0,1,0,0,2,50000,85.1,Urban,0
30.04,27.35,7.26,-1.171,29.86,32.78,1,0,0,0,12,10000,59.8,Urban,0
65.17,64.92,2.04,-1.022,10.56,9.02,1,0,0,0,3,75000,74.0,Urban,0
99.86,98.32,-6.64,0.995,37.66,35.45,1,2,0,1,7,18000,83.1,Semi-Urban,0
79.66,77.92,-13.08,2.425,22.33,20.81,1,1,0,0,7,10000,42.3,Rural,0
100.0,100.0,-6.35,0.361,31.63,29.06,1,0,0,1,14,50000,82.4,Rural,0
61.46,65.72,28.02,-3.327,12.69,14.98,1,0,0,0,10,50000,85.4,Urban,1
78.61,76.13,-9.97,2.463,35.13,36.86,1,0,0,0,5,5000,58.6,Semi-Urban,0
87.4,88.7,-0.83,0.417,17.39,19.37,1,0,0,0,3,50000,68.0,Urban,0
100.0,100.0,-7.1,0.432,35.83,37.3,1,0,0,0,11,75000,49.5,Rural,0
100.0,100.0,-15.76,1.108,23.9,25.42,1,0,0,0,13,18000,59.8,Semi-Urban,0
44.76,44.1,-1.32,1.323,0.0,0.0,0,0,0,0,2,18000,93.2,Urban,0
71.83,69.0,-19.39,1.414,26.21,32.02,1,0,0,1,13,30000,46.6,Urban,0
72.14,69.02,-11.61,0.691,29.16,29.48,1,1,0,1,13,18000,87.4,Urban,0
41.43,46.04,12.45,-0.977,26.47,20.9,1,1,0,1,9,18000,58.7,Rural,1
76.28,70.79,-28.72,1.991,32.69,31.18,1,0,0,0,15,18000,80.9,Urban,0
82.24,79.3,-12.63,2.33,22.6,20.8,1,1,0,1,6,30000,54.4,Rural,0
57.64,52.58,-15.42,1.729,37.33,27.98,1,0,0,0,9,10000,89.7,Semi-Urban,0
82.01,78.61,-15.79,1.585,40.0,34.55,1,0,0,1,12,18000,92.8,Semi-Urban,0
67.23,72.39,16.35,-3.799,22.4,24.68,1,2,0,1,5,5000,80.1,Rural,1
48.21,51.86,14.63,-2.09,22.32,17.07,1,0,0,0,7,18000,79.8,Semi-Urban,0
20.0,20.0,17.12,-1.118,14.96,15.34,1,0,0,1,16,18000,48.2,Urban,1
46.46,50.64,14.14,-3.691,11.52,9.96,1,4,0,1,5,18000,44.3,Semi-Urban,1
20.0,20.41,32.47,-3.098,26.19,25.69,1,2,1,1,13,18000,63.4,Semi-Urban,1
69.1,76.6,12.42,-6.21,26.94,27.02,1,0,0,0,3,10000,62.2,Rural,1
20.0,23.71,33.2,-3.546,16.44,14.58,1,0,0,1,11,10000,67.6,Rural,1
79.48,78.96,-8.26,1.63,35.33,29.44,1,0,0,1,6,30000,92.4,Urban,0
77.79,75.09,-5.4,5.397,0.0,0.0,0,2,0,0,2,10000,43.9,Semi-Urban,0
100.0,100.0,-17.25,2.2,24.38,25.57,1,4,0,0,10,50000,98.7,Urban,0
100.0,100.0,-25.76,1.957,40.0,38.04,1,0,0,1,15,5000,92.6,Semi-Urban,0
86.25,89.03,2.11,-1.057,18.08,18.05,1,0,0,1,3,10000,80.9,Urban,0
85.87,79.5,-25.82,2.389,37.19,39.25,1,0,0,1,11,18000,93.6,Rural,0
72.02,69.72,-20.58,2.194,19.13,22.53,1,0,0,0,12,30000,83.1,Urban,0
46.86,49.34,3.8,-0.652,20.4,20.69,1,0,0,0,4,18000,40.9,Semi-Urban,1
53.4,52.31,-2.62,1.308,24.56,22.39,1,0,0,1,3,10000,41.1,Rural,0
89.57,85.4,-10.35,1.25,35.17,31.07,1,0,0,1,7,30000,51.8,Rural,0
77.61,74.8,-5.2,2.601,25.16,26.03,1,1,0,1,3,5000,94.0,Urban,0
49.88,52.36,28.4,-2.231,25.03,23.16,1,2,0,1,14,30000,56.2,Urban,1
34.76,42.85,23.23,-3.676,12.89,19.91,1,0,0,1,6,5000,94.2,Rural,1
62.98,60.41,-4.45,2.226,20.69,21.02,1,1,0,1,3,50000,53.5,Semi-Urban,0
38.33,42.21,34.83,-2.567,20.18,20.24,1,4,1,1,14,10000,94.8,Semi-Urban,1
86.38,84.19,-2.42,0.848,28.47,30.24,1,0,0,1,4,10000,59.9,Semi-Urban,0
87.9,82.5,-16.41,1.056,39.81,38.76,1,1,0,1,14,5000,42.3,Rural,0
99.12,96.12,-15.95,1.089,31.22,27.29,1,3,0,0,15,30000,96.0,Rural,0
38.43,48.53,33.04,-3.601,29.26,29.12,1,2,0,1,9,10000,48.1,Urban,1
48.57,48.52,-10.32,0.974,21.93,19.12,1,0,0,1,12,18000,42.3,Urban,1
20.0,20.67,22.18,-2.348,16.97,16.08,1,2,0,1,9,30000,88.8,Rural,1
44.69,44.74,26.76,-3.347,19.11,22.39,1,0,0,0,10,10000,87.7,Rural,1
68.85,67.42,-2.85,2.854,0.0,0.0,0,2,0,1,2,30000,75.8,Urban,0
73.41,72.04,0.31,0.213,38.45,35.71,1,2,0,1,4,5000,78.5,Urban,0
39.08,45.63,34.22,-2.972,31.86,25.61,1,2,1,1,13,30000,86.8,Urban,1
100.0,99.7,-20.83,2.535,22.55,22.32,1,2,0,1,9,50000,49.2,Urban,0
35.37,38.64,19.55,-2.257,16.21,14.17,1,4,1,0,9,18000,80.3,Rural,1
100.0,100.0,-27.03,2.088,19.41,22.72,1,0,0,0,15,50000,83.4,Urban,0
78.62,75.02,-26.78,2.316,35.56,29.45,1,1,0,1,12,30000,72.7,Rural,0
47.45,53.55,27.63,-1.938,6.65,8.59,1,0,0,0,14,5000,97.5,Semi-Urban,1
45.64,55.98,37.71,-3.979,23.85,17.25,1,2,1,0,10,10000,44.0,Semi-Urban,1
92.52,91.85,-8.37,0.612,24.92,25.93,1,0,0,0,11,50000,70.4,Semi-Urban,0
64.01,62.8,-1.02,0.509,12.25,12.19,1,0,0,1,3,18000,58.0,Rural,1
41.89,39.33,-5.12,5.122,0.0,0.0,0,0,0,1,2,30000,52.6,Rural,0
30.37,33.97,18.72,-1.574,23.41,16.49,1,1,0,0,15,30000,69.9,Semi-Urban,0
75.87,74.25,-13.56,1.219,22.19,18.47,1,1,0,0,14,50000,98.3,Urban,0
77.56,74.04,-7.76,3.882,36.72,34.65,1,3,0,0,3,75000,87.9,Urban,0
41.72,48.81,38.42,-4.006,7.92,11.43,1,0,0,0,11,5000,91.0,Urban,1
43.97,52.92,15.44,-2.748,24.82,26.41,1,0,0,0,6,10000,50.4,Rural,1
54.53,54.91,0.76,-0.762,0.0,0.0,0,0,0,0,2,50000,87.9,Semi-Urban,0
50.28,54.63,12.77,-1.644,17.15,12.97,1,4,1,0,11,5000,97.3,Urban,1
41.47,42.67,15.61,-2.038,8.96,13.35,1,1,1,1,9,18000,82.3,Semi-Urban,1
100.0,99.82,-15.73,1.058,26.47,23.25,1,1,0,0,15,10000,66.8,Semi-Urban,0
100.0,100.0,-11.61,1.181,37.23,36.55,1,1,0,0,11,50000,49.6,Rural,0
50.99,52.06,32.8,-2.579,24.92,30.38,1,0,0,0,14,18000,81.6,Semi-Urban,1
100.0,99.1,-22.86,1.747,31.4,30.92,1,0,0,0,15,10000,59.0,Rural,0
21.69,25.78,18.67,-3.193,9.06,9.39,1,2,0,0,7,75000,74.6,Semi-Urban,1
70.42,75.48,10.12,-10.124,0.0,0.0,0,0,0,1,2,18000,40.9,Semi-Urban,1
38.89,39.72,5.66,-1.223,26.29,20.45,1,0,0,1,8,5000,78.9,Urban,0
28.03,35.64,57.54,-3.957,30.06,22.27,1,4,0,0,15,5000,86.8,Rural,1
20.0,26.07,48.65,-3.85,24.11,25.18,1,2,1,1,13,5000,91.8,Semi-Urban,1
41.33,44.65,6.62,-6.623,0.0,0.0,0,0,0,0,2,30000,60.6,Rural,1
78.27,81.43,8.39,-4.195,7.51,9.35,1,0,0,0,3,10000,78.8,Semi-Urban,1
52.83,57.57,28.95,-2.41,16.75,17.96,1,1,1,1,13,18000,61.0,Urban,1
85.24,82.95,-18.36,1.558,27.06,27.25,1,0,0,0,12,5000,69.0,Urban,0
20.0,23.72,36.26,-3.017,21.31,18.44,1,1,1,0,12,10000,61.2,Rural,1
42.23,44.78,5.09,-5.094,0.0,0.0,0,0,0,1,2,18000,90.5,Rural,1
33.1,34.62,12.1,-0.958,15.23,19.78,1,0,0,1,14,30000,94.1,Rural,1
81.91,80.81,-23.53,1.715,34.86,29.02,1,1,0,0,16,75000,67.1,Semi-Urban,0
20.0,21.97,13.66,-2.0,26.3,26.05,1,0,0,1,8,50000,57.1,Urban,1
31.04,32.28,49.61,-3.643,21.28,23.19,1,0,0,0,16,50000,53.0,Semi-Urban,1
67.42,65.79,-16.14,1.272,32.96,28.24,1,0,0,0,12,50000,41.5,Rural,0
75.26,76.05,12.01,-3.34,19.98,18.83,1,0,0,0,6,50000,67.3,Rural,0
50.0,47.22,-9.62,1.635,34.1,36.26,1,0,0,0,7,5000,71.7,Rural,0
87.06,85.91,-19.24,2.646,26.11,29.71,1,1,0,1,8,5000,82.7,Rural,0
82.62,80.69,-16.73,2.658,30.06,22.96,1,0,0,1,8,10000,78.0,Semi-Urban,0
36.87,38.68,9.14,-1.868,16.02,15.18,1,0,0,1,6,30000,48.1,Semi-Urban,1
72.9,73.52,-7.15,1.464,33.36,29.83,1,0,0,1,8,30000,51.0,Rural,0
100.0,100.0,-9.83,0.862,18.29,20.01,1,0,0,0,13,75000,78.0,Rural,0
78.88,76.77,-23.08,2.009,31.84,30.03,1,4,0,0,13,50000,82.0,Rural,0
25.32,30.8,39.91,-3.406,10.93,14.11,1,3,1,0,12,50000,81.1,Urban,1
34.61,38.47,26.87,-1.959,13.11,17.78,1,0,0,0,13,75000,92.3,Urban,1
47.79,47.13,-4.51,0.805,26.55,27.56,1,0,0,0,7,10000,74.8,Rural,0
20.0,20.0,26.92,-1.892,9.91,9.03,1,0,0,1,15,10000,62.3,Rural,1
49.69,53.32,22.19,-2.473,27.41,23.8,1,4,0,0,11,50000,78.7,Rural,1
28.86,32.52,13.01,-2.952,25.57,24.75,1,0,0,1,5,50000,94.5,Rural,1
96.57,94.55,-10.31,0.761,30.25,26.99,1,1,0,0,13,30000,47.8,Semi-Urban,0
76.88,77.03,17.82,-2.273,20.72,22.26,1,0,0,0,10,50000,80.2,Urban,0
41.56,49.44,17.85,-5.155,19.77,22.46,1,0,0,0,4,18000,93.2,Semi-Urban,1
41.02,41.28,1.35,-0.676,29.24,30.88,1,1,0,0,3,5000,87.4,Rural,0
95.31,93.38,-2.87,1.433,24.19,33.16,1,1,0,1,3,10000,41.0,Rural,0
76.56,75.37,-1.03,0.187,31.17,28.04,1,0,0,1,4,30000,90.0,Rural,0
65.15,63.04,7.92,-1.448,23.51,30.49,1,4,1,1,13,18000,63.7,Semi-Urban,1
100.0,98.59,-22.71,2.255,27.21,25.84,1,0,0,1,11,10000,53.1,Urban,0
78.12,81.16,6.08,-6.078,0.0,0.0,0,4,1,0,2,50000,70.7,Semi-Urban,1
48.69,46.97,-1.4,0.278,39.41,34.76,1,2,0,1,4,10000,93.6,Rural,1
58.74,66.46,26.86,-3.317,15.87,13.47,1,3,0,0,8,10000,97.5,Urban,1
71.14,70.8,-2.86,0.535,39.05,31.92,1,0,0,1,11,18000,57.2,Urban,0
73.0,70.83,17.87,-2.336,14.74,14.35,1,3,1,1,10,10000,92.2,Urban,1
78.91,77.4,-5.09,0.665,28.97,25.35,1,1,0,1,10,10000,97.0,Semi-Urban,0
49.2,47.76,-2.88,2.879,0.0,0.0,0,3,0,1,2,30000,98.0,Rural,1
55.95,61.38,13.41,-2.382,12.29,12.22,1,1,1,0,6,10000,52.0,Semi-Urban,1
70.51,74.87,11.45,-1.554,17.64,13.06,1,1,1,0,7,18000,43.3,Rural,1
26.13,34.46,27.91,-2.187,30.61,25.97,1,0,0,1,13,50000,61.7,Semi-Urban,1
49.91,53.6,20.54,-3.431,15.39,15.59,1,0,0,1,8,10000,49.3,Urban,1
28.48,30.96,35.86,-2.292,25.43,28.73,1,0,0,0,16,50000,58.8,Semi-Urban,1
20.0,20.0,17.29,-1.46,12.79,5.93,1,0,0,0,14,75000,49.1,Semi-Urban,1
50.13,51.11,31.7,-2.317,11.61,11.54,1,4,1,1,16,18000,64.2,Semi-Urban,1
53.22,56.02,7.01,-0.757,24.2,19.07,1,0,0,1,10,10000,85.2,Urban,1
36.89,44.85,56.53,-3.735,9.93,13.06,1,0,0,0,14,5000,74.7,Semi-Urban,1
54.39,51.95,-8.15,0.937,34.87,33.8,1,0,0,1,6,30000,46.7,Rural,0
100.0,100.0,-13.82,1.038,28.28,28.66,1,1,0,1,14,18000,59.3,Semi-Urban,0
83.52,82.16,-26.27,2.544,21.61,25.05,1,0,0,0,14,30000,66.8,Rural,0
77.05,76.05,-1.56,0.607,34.76,32.68,1,0,0,0,4,5000,60.9,Urban,0
96.25,95.4,-13.6,1.037,40.0,40.0,1,0,0,1,16,50000,55.6,Urban,0
65.17,62.1,-24.84,2.26,33.63,34.52,1,4,0,1,13,18000,80.6,Rural,1
76.17,72.24,-27.54,1.841,29.81,27.59,1,0,0,1,16,75000,56.4,Semi-Urban,0
58.39,56.55,-4.33,2.165,27.67,29.73,1,2,0,1,3,18000,62.9,Semi-Urban,0
20.39,23.31,28.79,-2.048,27.06,26.84,1,0,0,1,15,50000,72.9,Semi-Urban,1
64.06,65.13,16.64,-1.376,32.78,21.18,1,0,0,0,16,50000,98.7,Semi-Urban,0
77.34,73.61,-24.95,2.459,40.0,37.72,1,0,0,1,12,30000,90.1,Semi-Urban,0
91.21,91.46,-12.26,1.292,24.67,27.27,1,0,0,0,11,18000,54.9,Semi-Urban,0
20.0,21.76,18.29,-1.886,26.5,30.98,1,0,0,0,11,10000,54.6,Rural,1
72.98,70.29,-2.38,1.036,38.87,34.93,1,0,0,1,5,30000,71.6,Urban,0
82.56,83.59,12.12,-2.294,17.13,18.31,1,2,1,0,6,75000,66.8,Urban,1
100.0,100.0,-16.41,0.968,33.01,33.6,1,2,0,1,15,50000,59.4,Semi-Urban,0
72.67,72.92,21.17,-2.302,16.64,14.65,1,3,0,1,10,75000,72.5,Rural,1
38.77,38.38,19.54,-2.53,20.18,16.14,1,0,0,0,10,5000,80.8,Semi-Urban,1
77.09,75.08,-16.1,1.393,13.32,20.94,1,1,0,0,13,30000,46.2,Rural,0
100.0,98.5,-7.86,1.646,40.0,31.3,1,0,0,1,7,5000,92.0,Rural,0
25.47,30.2,19.93,-1.777,25.51,29.65,1,2,1,1,10,10000,48.8,Rural,1
61.06,58.67,-6.17,0.63,24.59,28.77,1,0,0,1,8,30000,66.6,Rural,0
49.5,51.58,7.96,-1.713,13.05,10.13,1,1,0,1,5,10000,55.2,Rural,1
66.43,66.04,4.38,-0.884,17.25,7.45,1,2,1,0,4,75000,52.8,Semi-Urban,0
100.0,98.89,-6.83,1.035,27.66,25.07,1,0,0,0,7,18000,94.7,Rural,0
50.24,47.45,-10.04,2.618,30.26,24.89,1,0,0,0,5,10000,48.9,Rural,0
22.88,24.32,26.18,-2.1,14.77,19.34,1,0,0,0,14,75000,76.6,Semi-Urban,1
60.86,56.8,-26.29,1.675,40.0,37.85,1,0,0,0,16,10000,83.4,Semi-Urban,0
90.48,90.48,-5.64,0.589,30.27,28.35,1,1,0,0,10,18000,48.6,Rural,0
46.28,47.35,21.01,-1.235,14.16,14.99,1,0,0,0,16,50000,43.3,Rural,1
85.85,81.59,-20.81,1.195,27.41,28.4,1,0,0,1,14,10000,51.0,Semi-Urban,0
51.86,52.95,-5.88,0.595,34.67,35.5,1,1,0,1,14,18000,96.2,Urban,0
65.22,60.9,-19.04,1.537,23.6,23.09,1,1,0,0,12,50000,55.1,Rural,0
27.81,29.58,17.72,-1.164,16.46,18.37,1,0,0,0,15,50000,60.1,Semi-Urban,1
20.0,20.72,24.27,-1.978,7.91,9.07,1,1,1,0,13,5000,69.3,Semi-Urban,1
24.73,33.78,27.12,-4.09,29.0,25.69,1,2,0,0,7,10000,89.4,Rural,1
74.23,73.85,-11.85,1.415,23.58,30.81,1,3,0,1,11,5000,43.2,Semi-Urban,1
37.21,38.78,26.15,-2.479,28.7,29.48,1,0,0,0,12,30000,43.7,Urban,1
46.93,45.61,-10.57,0.612,30.41,31.18,1,1,0,0,13,18000,73.9,Urban,0
75.09,72.57,-7.33,0.68,21.96,23.02,1,0,0,0,12,50000,71.4,Rural,0
80.1,76.81,-18.51,2.645,39.68,32.88,1,3,0,0,8,18000,92.7,Rural,0
100.0,100.0,-5.31,0.508,36.7,39.08,1,1,0,0,9,18000,94.2,Urban,0
63.29,61.69,-15.79,1.068,40.0,40.0,1,2,0,0,16,18000,43.4,Rural,0
71.38,67.62,-6.69,0.442,32.03,26.44,1,0,0,0,10,30000,86.9,Semi-Urban,0
